Year,Month,Day,Hour,Temperature,Irradiance
2017,9,13,21,26.22,0
2017,9,13,22,26.04,0
2017,9,13,23,25.87,0
2017,9,14,0,25.76,0
2017,9,14,1,25.63,0
2017,9,14,2,25.51,0
2017,9,14,3,25.43,0
2017,9,14,4,25.34,0
2017,9,14,5,25.27,0
2017,9,14,6,25.86,65.17
2017,9,14,7,26.85,238.44
2017,9,14,8,27.84,431.24
2017,9,14,9,28.8,596.93
2017,9,14,10,29.47,658.63
2017,9,14,11,29.99,674.04
2017,9,14,12,30.41,697.95
2017,9,14,13,30.69,585.52
2017,9,14,14,30.8,476.96
2017,9,14,15,30.66,313.41
2017,9,14,16,30.3,171.95
2017,9,14,17,29.47,54.44
2017,9,14,18,28.22,0
2017,9,14,19,27.68,0
2017,9,14,20,27.26,0
2017,9,14,21,26.88,0
2017,9,14,22,26.55,0
2017,9,14,23,26.26,0
2017,9,15,0,26,0
2017,9,15,1,25.8,0
2017,9,15,2,25.65,0
2017,9,15,3,25.55,0
2017,9,15,4,25.46,0
2017,9,15,5,25.29,0
2017,9,15,6,26.08,65.47
2017,9,15,7,27.51,255.62
2017,9,15,8,29,439.51
2017,9,15,9,30.08,599.59
2017,9,15,10,30.93,653.23
2017,9,15,11,31.51,670.12
2017,9,15,12,31.88,667.93
2017,9,15,13,32.1,630.77
2017,9,15,14,32.12,602.66
2017,9,15,15,31.98,464.6
2017,9,15,16,31.52,260.64
2017,9,15,17,30.98,55.87
2017,9,15,18,29.67,0
2017,9,15,19,29.01,0
2017,9,15,20,28.33,0
2017,9,15,21,27.67,0
2017,9,15,22,27.07,0
2017,9,15,23,26.62,0
2017,9,16,0,26.25,0
2017,9,16,1,25.96,0
2017,9,16,2,25.69,0
2017,9,16,3,25.49,0
2017,9,16,4,25.36,0
2017,9,16,5,25.3,0
2017,9,16,6,26.19,76.34
2017,9,16,7,27.7,268.55
2017,9,16,8,29.72,483.8
2017,9,16,9,31.24,699.88
2017,9,16,10,32.19,830.18
2017,9,16,11,32.88,797.18
2017,9,16,12,33.23,801.45
2017,9,16,13,33.25,795.17
2017,9,16,14,33.05,664.34
2017,9,16,15,33.06,478.34
2017,9,16,16,32.86,261.55
2017,9,16,17,31.91,54.23
2017,9,16,18,31.17,0
2017,9,16,19,30.6,0
2017,9,16,20,30.09,0
2017,9,16,21,29.55,0
2017,9,16,22,28.77,0
2017,9,16,23,28.01,0
2017,9,17,0,27.38,0
2017,9,17,1,27.07,0
2017,9,17,2,26.84,0
2017,9,17,3,26.64,0
2017,9,17,4,26.46,0
2017,9,17,5,26.23,0
2017,9,17,6,26.64,11.49
2017,9,17,7,27.77,67.26
2017,9,17,8,29.46,127.02
2017,9,17,9,30.84,133.72
2017,9,17,10,31.56,56.86
2017,9,17,11,31.82,65.33
2017,9,17,12,31.85,63.27
2017,9,17,13,31.48,174.14
2017,9,17,14,30.71,238.68
2017,9,17,15,30.08,303.38
2017,9,17,16,29.53,163.28
2017,9,17,17,28.71,34.63
2017,9,17,18,27.83,0
2017,9,17,19,27.36,0
2017,9,17,20,26.98,0
2017,9,17,21,26.68,0
2017,9,17,22,26.49,0
2017,9,17,23,26.34,0
2017,9,18,0,26.2,0
2017,9,18,1,26.05,0
2017,9,18,2,25.92,0
2017,9,18,3,25.87,0
2017,9,18,4,25.82,0
2017,9,18,5,25.78,0
2017,9,18,6,26.18,44.41
2017,9,18,7,26.87,176.31
2017,9,18,8,27.67,340.73
2017,9,18,9,28.2,571.08
2017,9,18,10,28.74,691.3
2017,9,18,11,29.25,730.4
2017,9,18,12,29.64,624.2
2017,9,18,13,29.87,591.73
2017,9,18,14,29.98,314.87
2017,9,18,15,30.07,234.48
2017,9,18,16,29.84,155.07
2017,9,18,17,29.15,46.09
2017,9,18,18,27.87,0
2017,9,18,19,27.39,0
2017,9,18,20,27.01,0
2017,9,18,21,26.72,0
2017,9,18,22,26.43,0
2017,9,18,23,26.19,0
2017,9,19,0,26.04,0
2017,9,19,1,25.89,0
2017,9,19,2,25.76,0
2017,9,19,3,25.64,0
2017,9,19,4,25.52,0
2017,9,19,5,25.4,0
2017,9,19,6,25.83,17.46
2017,9,19,7,26.73,107.25
2017,9,19,8,27.71,194.13
2017,9,19,9,28.55,316.38
2017,9,19,10,29.16,460.31
2017,9,19,11,29.6,442.07
2017,9,19,12,29.87,414.26
2017,9,19,13,29.9,416.89
2017,9,19,14,29.64,156.78
2017,9,19,15,29.13,142.11
2017,9,19,16,28.58,99.88
2017,9,19,17,27.73,22.72
2017,9,19,18,26.94,0
2017,9,19,19,26.66,0
2017,9,19,20,26.41,0
2017,9,19,21,26.22,0
2017,9,19,22,26.06,0
2017,9,19,23,25.96,0
2017,9,20,0,25.9,0
2017,9,20,1,25.86,0
2017,9,20,2,25.83,0
2017,9,20,3,25.78,0
2017,9,20,4,25.69,0
2017,9,20,5,25.59,0
2017,9,20,6,25.87,44.55
2017,9,20,7,26.62,193.91
2017,9,20,8,27.52,363.86
2017,9,20,9,28.28,476.09
2017,9,20,10,28.9,468.96
2017,9,20,11,29.29,447.98
2017,9,20,12,29.54,384.77
2017,9,20,13,29.59,364.64
2017,9,20,14,29.42,316.25
2017,9,20,15,29.04,296.6
2017,9,20,16,28.44,148.38
2017,9,20,17,27.67,38.08
2017,9,20,18,26.79,0
2017,9,20,19,26.51,0
2017,9,20,20,26.29,0
2017,9,20,21,26.12,0
2017,9,20,22,26.01,0
2017,9,20,23,25.95,0
2017,9,21,0,25.9,0
2017,9,21,1,25.86,0
2017,9,21,2,25.74,0
2017,9,21,3,25.66,0
2017,9,21,4,25.58,0
2017,9,21,5,25.6,0
2017,9,21,6,26.13,54.74
2017,9,21,7,27.15,218.75
2017,9,21,8,28.3,381.62
2017,9,21,9,29.33,149.25
2017,9,21,10,30.01,103.91
2017,9,21,11,30.41,423.11
2017,9,21,12,30.55,480.34
2017,9,21,13,30.53,528.81
2017,9,21,14,30.32,511.6
2017,9,21,15,29.9,350.54
2017,9,21,16,29.33,192.96
2017,9,21,17,28.37,46.1
2017,9,21,18,27.34,0
2017,9,21,19,27,0
2017,9,21,20,26.7,0
2017,9,21,21,26.41,0
2017,9,21,22,26.17,0
2017,9,21,23,25.98,0
2017,9,22,0,25.85,0
2017,9,22,1,25.75,0
2017,9,22,2,25.64,0
2017,9,22,3,25.55,0
2017,9,22,4,25.41,0
2017,9,22,5,25.31,0
2017,9,22,6,25.8,73.11
2017,9,22,7,26.89,262.9
2017,9,22,8,28.12,459.72
2017,9,22,9,29.18,609.88
2017,9,22,10,29.94,704.88
2017,9,22,11,30.53,702.04
2017,9,22,12,30.87,652.78
2017,9,22,13,31.01,541.23
2017,9,22,14,30.97,462.85
2017,9,22,15,30.62,387.71
2017,9,22,16,30.15,203.93
2017,9,22,17,29.14,42.6
2017,9,22,18,28.01,0
2017,9,22,19,27.61,0
2017,9,22,20,27.31,0
2017,9,22,21,27.04,0
2017,9,22,22,26.81,0
2017,9,22,23,26.58,0
2017,9,23,0,26.35,0
2017,9,23,1,26.14,0
2017,9,23,2,25.98,0
2017,9,23,3,25.87,0
2017,9,23,4,25.71,0
2017,9,23,5,25.55,0
2017,9,23,6,25.94,67.84
2017,9,23,7,26.91,261.44
2017,9,23,8,27.82,452.04
2017,9,23,9,28.7,612.93
2017,9,23,10,29.44,711.96
2017,9,23,11,30.01,810.55
2017,9,23,12,30.33,839.28
2017,9,23,13,30.5,722.84
2017,9,23,14,30.47,612.38
2017,9,23,15,30.3,432.84
2017,9,23,16,29.87,223.38
2017,9,23,17,28.9,43.38
2017,9,23,18,27.64,0
2017,9,23,19,27.22,0
2017,9,23,20,26.84,0
2017,9,23,21,26.55,0
2017,9,23,22,26.33,0
2017,9,23,23,26.15,0
2017,9,24,0,25.98,0
2017,9,24,1,25.83,0
2017,9,24,2,25.7,0
2017,9,24,3,25.58,0
2017,9,24,4,25.43,0
2017,9,24,5,25.29,0
2017,9,24,6,25.83,49.84
2017,9,24,7,27.18,200.73
2017,9,24,8,28.66,378.55
2017,9,24,9,30.26,619.64
2017,9,24,10,31.4,750.74
2017,9,24,11,32.16,774.48
2017,9,24,12,32.51,754.18
2017,9,24,13,32.67,706.29
2017,9,24,14,32.56,577.45
2017,9,24,15,32.15,420.51
2017,9,24,16,31.61,220.19
2017,9,24,17,30.38,40.47
2017,9,24,18,28.76,0
2017,9,24,19,28.13,0
2017,9,24,20,27.62,0
2017,9,24,21,27.17,0
2017,9,24,22,26.79,0
2017,9,24,23,26.47,0
2017,9,25,0,26.2,0
2017,9,25,1,25.98,0
2017,9,25,2,25.78,0
2017,9,25,3,25.62,0
2017,9,25,4,25.52,0
2017,9,25,5,25.47,0
2017,9,25,6,26.09,47.83
2017,9,25,7,27.32,193.79
2017,9,25,8,29.12,344.77
2017,9,25,9,30.51,495.13
2017,9,25,10,31.55,579.6
2017,9,25,11,32.15,648.66
2017,9,25,12,32.36,537.54
2017,9,25,13,32.26,545.38
2017,9,25,14,31.98,482.21
2017,9,25,15,31.72,320.39
2017,9,25,16,31.31,161.87
2017,9,25,17,30.36,32.17
2017,9,25,18,29.16,0
2017,9,25,19,28.58,0
2017,9,25,20,28.09,0
2017,9,25,21,27.69,0
2017,9,25,22,27.36,0
2017,9,25,23,27.07,0
2017,9,26,0,26.83,0
2017,9,26,1,26.59,0
2017,9,26,2,26.4,0
2017,9,26,3,26.24,0
2017,9,26,4,26.11,0
2017,9,26,5,26.04,0
2017,9,26,6,26.57,62.73
2017,9,26,7,27.88,238.11
2017,9,26,8,29.58,400.12
2017,9,26,9,30.76,512.09
2017,9,26,10,31.4,562.67
2017,9,26,11,31.57,619.16
2017,9,26,12,31.48,483.74
2017,9,26,13,31.35,559.07
2017,9,26,14,31.25,504.73
2017,9,26,15,31.1,360.98
2017,9,26,16,30.81,183.95
2017,9,26,17,30.12,36.94
2017,9,26,18,29.25,0
2017,9,26,19,28.67,0
2017,9,26,20,28.15,0
2017,9,26,21,27.64,0
2017,9,26,22,27.16,0
2017,9,26,23,26.79,0
2017,9,27,0,26.5,0
2017,9,27,1,26.28,0
2017,9,27,2,26.12,0
2017,9,27,3,26.04,0
2017,9,27,4,26.06,0
2017,9,27,5,26.23,0
2017,9,27,6,26.33,38.35
2017,9,27,7,26.93,150.93
2017,9,27,8,27.94,273.59
2017,9,27,9,28.5,363.39
2017,9,27,10,28.61,411.73
2017,9,27,11,28.68,395.53
2017,9,27,12,28.86,306.71
2017,9,27,13,29,217.1
2017,9,27,14,29.08,202.66
2017,9,27,15,28.98,229.84
2017,9,27,16,28.9,120.14
2017,9,27,17,28.28,24.77
2017,9,27,18,27.4,0
2017,9,27,19,26.77,0
2017,9,27,20,26.26,0
2017,9,27,21,25.93,0
2017,9,27,22,25.65,0
2017,9,27,23,25.44,0
2017,9,28,0,25.25,0
2017,9,28,1,25.07,0
2017,9,28,2,24.85,0
2017,9,28,3,24.68,0
2017,9,28,4,24.57,0
2017,9,28,5,24.48,0
2017,9,28,6,25.01,39.68
2017,9,28,7,26.15,186.66
2017,9,28,8,27.86,362.67
2017,9,28,9,29.2,460.36
2017,9,28,10,30.18,474.3
2017,9,28,11,30.63,436.69
2017,9,28,12,30.67,269.41
2017,9,28,13,30.38,327.7
2017,9,28,14,29.9,68.6
2017,9,28,15,29.34,52.21
2017,9,28,16,28.6,32.2
2017,9,28,17,27.7,14.55
2017,9,28,18,26.87,0
2017,9,28,19,26.5,0
2017,9,28,20,26.19,0
2017,9,28,21,25.95,0
2017,9,28,22,25.74,0
2017,9,28,23,25.57,0
2017,9,29,0,25.44,0
2017,9,29,1,25.3,0
2017,9,29,2,25.2,0
2017,9,29,3,25.12,0
2017,9,29,4,25.06,0
2017,9,29,5,25.08,0
2017,9,29,6,25.35,22.6
2017,9,29,7,26.06,132.96
2017,9,29,8,26.65,263.98
2017,9,29,9,27.12,309.24
2017,9,29,10,27.55,337.94
2017,9,29,11,27.87,335.28
2017,9,29,12,28.18,247.55
2017,9,29,13,28.36,136.49
2017,9,29,14,28.37,118.87
2017,9,29,15,28.15,121.4
2017,9,29,16,27.76,89.55
2017,9,29,17,27.02,22.61
2017,9,29,18,26.28,0
2017,9,29,19,26.04,0
2017,9,29,20,25.86,0
2017,9,29,21,25.73,0
2017,9,29,22,25.62,0
2017,9,29,23,25.53,0
2017,9,30,0,25.47,0
2017,9,30,1,25.4,0
2017,9,30,2,25.37,0
2017,9,30,3,25.29,0
2017,9,30,4,25.17,0
2017,9,30,5,25.11,0
2017,9,30,6,25.51,53.9
2017,9,30,7,26.64,229.12
2017,9,30,8,27.48,430.09
2017,9,30,9,28.3,585.65
2017,9,30,10,28.87,669.19
2017,9,30,11,29.26,597.21
2017,9,30,12,29.49,447.75
2017,9,30,13,29.48,125.45
2017,9,30,14,29.37,93.31
2017,9,30,15,29.12,83.38
2017,9,30,16,28.66,54.25
2017,9,30,17,27.82,15.49
2017,9,30,18,26.97,0
2017,9,30,19,26.69,0
2017,9,30,20,26.45,0
2017,9,30,21,26.26,0
2017,9,30,22,26.14,0
2017,9,30,23,26.02,0
2017,10,1,0,25.91,0
2017,10,1,1,25.81,0
2017,10,1,2,25.69,0
2017,10,1,3,25.59,0
2017,10,1,4,25.52,0
2017,10,1,5,25.47,5.63
2017,10,1,6,25.69,53.97
2017,10,1,7,26.81,236.95
2017,10,1,8,27.61,411.38
2017,10,1,9,28.58,494.54
2017,10,1,10,29.12,573.84
2017,10,1,11,29.37,436.92
2017,10,1,12,29.44,75.38
2017,10,1,13,29.3,66.49
2017,10,1,14,29.08,64.11
2017,10,1,15,28.87,65.62
2017,10,1,16,28.38,48.59
2017,10,1,17,27.62,14.71
2017,10,1,18,26.9,0
2017,10,1,19,26.64,0
2017,10,1,20,26.44,0
2017,10,1,21,26.24,0
2017,10,1,22,26.06,0
2017,10,1,23,25.9,0
2017,10,2,0,25.78,0
2017,10,2,1,25.68,0
2017,10,2,2,25.63,0
2017,10,2,3,25.55,0
2017,10,2,4,25.47,0
2017,10,2,5,25.43,0
2017,10,2,6,25.74,25.57
2017,10,2,7,26.62,166.37
2017,10,2,8,27.33,298.01
2017,10,2,9,28.14,464.58
2017,10,2,10,28.76,598.72
2017,10,2,11,29.23,736.7
2017,10,2,12,29.55,666.18
2017,10,2,13,29.7,540.81
2017,10,2,14,29.54,407.1
2017,10,2,15,29.26,272.16
2017,10,2,16,28.83,131.98
2017,10,2,17,28.02,23.62
2017,10,2,18,27.12,0
2017,10,2,19,26.78,0
2017,10,2,20,26.51,0
2017,10,2,21,26.27,0
2017,10,2,22,26.05,0
2017,10,2,23,25.84,0
2017,10,3,0,25.69,0
2017,10,3,1,25.82,0
2017,10,3,2,26.06,0
2017,10,3,3,26.21,0
2017,10,3,4,26.06,0
2017,10,3,5,26.02,0
2017,10,3,6,26.05,56.27
2017,10,3,7,26.98,270.95
2017,10,3,8,28.56,438.74
2017,10,3,9,29.9,631.23
2017,10,3,10,30.23,669.7
2017,10,3,11,30.44,611.05
2017,10,3,12,30.62,493.58
2017,10,3,13,30.69,362.76
2017,10,3,14,30.61,350.73
2017,10,3,15,30.3,243.14
2017,10,3,16,29.9,121.23
2017,10,3,17,28.9,26.89
2017,10,3,18,27.66,0
2017,10,3,19,27.14,0
2017,10,3,20,26.75,0
2017,10,3,21,26.42,0
2017,10,3,22,26.14,0
2017,10,3,23,25.91,0
2017,10,4,0,25.71,0
2017,10,4,1,25.54,0
2017,10,4,2,25.37,0
2017,10,4,3,25.2,0
2017,10,4,4,25.1,0
2017,10,4,5,25.05,0
2017,10,4,6,25.32,52.22
2017,10,4,7,26.37,243.52
2017,10,4,8,27.91,447.73
2017,10,4,9,29.33,642.7
2017,10,4,10,30.02,759.75
2017,10,4,11,30.44,855.08
2017,10,4,12,30.78,766.59
2017,10,4,13,30.91,723
2017,10,4,14,30.81,588.49
2017,10,4,15,30.66,395.23
2017,10,4,16,30.36,185.59
2017,10,4,17,29.62,29.15
2017,10,4,18,29.18,0
2017,10,4,19,28.73,0
2017,10,4,20,28.06,0
2017,10,4,21,27.58,0
2017,10,4,22,27.23,0
2017,10,4,23,26.93,0
2017,10,5,0,26.62,0
2017,10,5,1,26.2,0
2017,10,5,2,25.77,0
2017,10,5,3,25.51,0
2017,10,5,4,25.32,0
2017,10,5,5,25.17,0
2017,10,5,6,25.65,42.59
2017,10,5,7,27.01,188.33
2017,10,5,8,28.7,330.54
2017,10,5,9,30.26,286.14
2017,10,5,10,31.12,427.15
2017,10,5,11,31.57,536.29
2017,10,5,12,31.72,601.01
2017,10,5,13,31.63,613.06
2017,10,5,14,31.38,461.54
2017,10,5,15,31.14,309.47
2017,10,5,16,30.46,143.75
2017,10,5,17,29.27,23.23
2017,10,5,18,28.07,0
2017,10,5,19,27.47,0
2017,10,5,20,27.02,0
2017,10,5,21,26.62,0
2017,10,5,22,26.29,0
2017,10,5,23,26,0
2017,10,6,0,25.76,0
2017,10,6,1,25.51,0
2017,10,6,2,25.34,0
2017,10,6,3,25.3,0
2017,10,6,4,25.36,0
2017,10,6,5,25.26,0
2017,10,6,6,25.45,55.09
2017,10,6,7,26.64,240.93
2017,10,6,8,28.62,446.52
2017,10,6,9,30.58,605.64
2017,10,6,10,31.48,715.02
2017,10,6,11,32.04,713.88
2017,10,6,12,32.27,633.37
2017,10,6,13,32.16,563.53
2017,10,6,14,31.84,423.48
2017,10,6,15,31.31,263.44
2017,10,6,16,30.58,123.21
2017,10,6,17,29.19,18.86
2017,10,6,18,28.03,0
2017,10,6,19,27.44,0
2017,10,6,20,27,0
2017,10,6,21,26.65,0
2017,10,6,22,26.37,0
2017,10,6,23,26.15,0
2017,10,7,0,25.94,0
2017,10,7,1,25.76,0
2017,10,7,2,25.58,0
2017,10,7,3,25.46,0
2017,10,7,4,25.39,0
2017,10,7,5,25.33,0
2017,10,7,6,25.56,9.66
2017,10,7,7,26.57,59.05
2017,10,7,8,27.7,92.37
2017,10,7,9,28.54,236.12
2017,10,7,10,29.15,259.15
2017,10,7,11,29.64,339.45
2017,10,7,12,29.78,374.48
2017,10,7,13,29.77,194.79
2017,10,7,14,29.5,308.54
2017,10,7,15,29.01,216.91
2017,10,7,16,28.39,93.74
2017,10,7,17,27.4,18.43
2017,10,7,18,26.63,0
2017,10,7,19,26.32,0
2017,10,7,20,26.08,0
2017,10,7,21,25.83,0
2017,10,7,22,25.55,0
2017,10,7,23,25.3,0
2017,10,8,0,25.11,0
2017,10,8,1,24.94,0
2017,10,8,2,24.8,0
2017,10,8,3,24.68,0
2017,10,8,4,24.55,0
2017,10,8,5,24.48,0
2017,10,8,6,24.87,24.55
2017,10,8,7,26.01,102.1
2017,10,8,8,27.04,192.72
2017,10,8,9,28.05,264.44
2017,10,8,10,28.9,321.72
2017,10,8,11,29.38,350.6
2017,10,8,12,29.68,315.7
2017,10,8,13,29.43,198.06
2017,10,8,14,28.85,159.3
2017,10,8,15,28.22,102.94
2017,10,8,16,27.62,49.66
2017,10,8,17,26.93,13.39
2017,10,8,18,26.36,0
2017,10,8,19,26.04,0
2017,10,8,20,25.76,0
2017,10,8,21,25.51,0
2017,10,8,22,25.3,0
2017,10,8,23,25.19,0
2017,10,9,0,25.12,0
2017,10,9,1,25.11,0
2017,10,9,2,25.12,0
2017,10,9,3,25.1,0
2017,10,9,4,25.1,0
2017,10,9,5,25.14,0
2017,10,9,6,25.29,10.97
2017,10,9,7,25.7,68.25
2017,10,9,8,26.26,131.09
2017,10,9,9,26.93,149.2
2017,10,9,10,27.65,170.52
2017,10,9,11,28.01,156.38
2017,10,9,12,28.15,136.38
2017,10,9,13,27.87,155.45
2017,10,9,14,27.45,180.86
2017,10,9,15,27.01,113.35
2017,10,9,16,26.75,49.96
2017,10,9,17,26.62,16.36
2017,10,9,18,26.58,0
2017,10,9,19,26.5,0
2017,10,9,20,26.36,0
2017,10,9,21,26.19,0
2017,10,9,22,26.04,0
2017,10,9,23,25.91,0
2017,10,10,0,25.79,0
2017,10,10,1,25.68,0
2017,10,10,2,25.6,0
2017,10,10,3,25.54,0
2017,10,10,4,25.5,0
2017,10,10,5,25.46,0
2017,10,10,6,25.54,28.97
2017,10,10,7,26.26,163.64
2017,10,10,8,27.4,261.25
2017,10,10,9,28.41,418.1
2017,10,10,10,29.16,670.08
2017,10,10,11,29.69,727.96
2017,10,10,12,29.99,677.5
2017,10,10,13,30.07,599.27
2017,10,10,14,29.88,488.21
2017,10,10,15,29.55,309.06
2017,10,10,16,29.05,152.97
2017,10,10,17,27.97,24.25
2017,10,10,18,26.9,0
2017,10,10,19,26.48,0
2017,10,10,20,26.11,0
2017,10,10,21,25.78,0
2017,10,10,22,25.48,0
2017,10,10,23,25.19,0
2017,10,11,0,24.94,0
2017,10,11,1,24.72,0
2017,10,11,2,24.55,0
2017,10,11,3,24.43,0
2017,10,11,4,24.33,0
2017,10,11,5,24.26,0
2017,10,11,6,24.81,59.04
2017,10,11,7,27.02,267.23
2017,10,11,8,28.71,486.84
2017,10,11,9,29.86,674.24
2017,10,11,10,30.83,809.5
2017,10,11,11,31.51,864.59
2017,10,11,12,31.97,860.1
2017,10,11,13,32.1,757.06
2017,10,11,14,31.94,615.37
2017,10,11,15,31.53,411.89
2017,10,11,16,30.91,176.79
2017,10,11,17,29.71,22.41
2017,10,11,18,28.4,0
2017,10,11,19,27.8,0
2017,10,11,20,27.26,0
2017,10,11,21,26.82,0
2017,10,11,22,26.41,0
2017,10,11,23,26.07,0
2017,10,12,0,25.76,0
2017,10,12,1,25.48,0
2017,10,12,2,25.26,0
2017,10,12,3,25.08,0
2017,10,12,4,24.92,0
2017,10,12,5,24.76,0
2017,10,12,6,25.15,48.56
2017,10,12,7,26.69,216.08
2017,10,12,8,28.32,383.45
2017,10,12,9,29.62,504.64
2017,10,12,10,30.49,694.53
2017,10,12,11,31.11,691.65
2017,10,12,12,31.42,679.91
2017,10,12,13,31.37,715.13
2017,10,12,14,31.13,569.22
2017,10,12,15,30.63,381.3
2017,10,12,16,29.98,156.88
2017,10,12,17,28.72,19.93
2017,10,12,18,27.59,0
2017,10,12,19,27.15,0
2017,10,12,20,26.8,0
2017,10,12,21,26.48,0
2017,10,12,22,26.18,0
2017,10,12,23,25.91,0
2017,10,13,0,25.65,0
2017,10,13,1,25.4,0
2017,10,13,2,25.13,0
2017,10,13,3,24.9,0
2017,10,13,4,24.73,0
2017,10,13,5,24.63,0
2017,10,13,6,25.05,65.62
2017,10,13,7,26.48,282.18
2017,10,13,8,28.08,487.69
2017,10,13,9,29.12,692.02
2017,10,13,10,29.7,814.44
2017,10,13,11,30.1,856.14
2017,10,13,12,30.29,808.24
2017,10,13,13,30.29,720.65
2017,10,13,14,30.12,553.6
2017,10,13,15,29.68,362.75
2017,10,13,16,29.09,153.38
2017,10,13,17,27.89,18.44
2017,10,13,18,26.89,0
2017,10,13,19,26.51,0
2017,10,13,20,26.19,0
2017,10,13,21,25.89,0
2017,10,13,22,25.62,0
2017,10,13,23,25.36,0
2017,10,14,0,25.12,0
2017,10,14,1,24.92,0
2017,10,14,2,24.78,0
2017,10,14,3,24.73,0
2017,10,14,4,24.65,0
2017,10,14,5,24.61,0
2017,10,14,6,25.04,46.75
2017,10,14,7,26.55,231.53
2017,10,14,8,28.19,419.93
2017,10,14,9,29.25,626.35
2017,10,14,10,30.03,722.3
2017,10,14,11,30.49,794.14
2017,10,14,12,30.8,788.66
2017,10,14,13,30.89,740.66
2017,10,14,14,30.73,558.83
2017,10,14,15,30.4,365.8
2017,10,14,16,29.8,158.67
2017,10,14,17,28.61,17.09
2017,10,14,18,27.62,0
2017,10,14,19,27.2,0
2017,10,14,20,26.87,0
2017,10,14,21,26.58,0
2017,10,14,22,26.28,0
2017,10,14,23,26.01,0
2017,10,15,0,25.73,0
2017,10,15,1,25.48,0
2017,10,15,2,25.24,0
2017,10,15,3,25.01,0
2017,10,15,4,24.8,0
2017,10,15,5,24.58,0
2017,10,15,6,24.83,52.05
2017,10,15,7,26.42,240.01
2017,10,15,8,28.15,431.05
2017,10,15,9,29.77,608.27
2017,10,15,10,31.04,766.98
2017,10,15,11,31.98,835.58
2017,10,15,12,32.35,812.83
2017,10,15,13,32.37,729.79
2017,10,15,14,32.17,576.21
2017,10,15,15,31.84,378.58
2017,10,15,16,31.96,165.84
2017,10,15,17,30.67,14.44
2017,10,15,18,29.77,0
2017,10,15,19,28.54,0
2017,10,15,20,27.49,0
2017,10,15,21,26.76,0
2017,10,15,22,26.19,0
2017,10,15,23,25.8,0
2017,10,16,0,25.53,0
2017,10,16,1,25.29,0
2017,10,16,2,25.03,0
2017,10,16,3,24.72,0
2017,10,16,4,24.3,0
2017,10,16,5,23.89,0
2017,10,16,6,23.93,48.16
2017,10,16,7,25.33,214.92
2017,10,16,8,26.62,449.23
2017,10,16,9,29.8,663.18
2017,10,16,10,31.06,780.13
2017,10,16,11,31.64,772.71
2017,10,16,12,31.94,767.1
2017,10,16,13,32,643.92
2017,10,16,14,31.79,516.25
2017,10,16,15,31.49,330.27
2017,10,16,16,31.01,138
2017,10,16,17,29.26,14.02
2017,10,16,18,28.44,0
2017,10,16,19,28.08,0
2017,10,16,20,27.57,0
2017,10,16,21,27.38,0
2017,10,16,22,27.29,0
2017,10,16,23,26.94,0
2017,10,17,0,26.34,0
2017,10,17,1,25.55,0
2017,10,17,2,24.76,0
2017,10,17,3,23.93,0
2017,10,17,4,22.98,0
2017,10,17,5,22.26,0
2017,10,17,6,22.28,39.37
2017,10,17,7,24.23,210.66
2017,10,17,8,25.48,405.69
2017,10,17,9,27.83,593.16
2017,10,17,10,30.05,710.84
2017,10,17,11,30.8,750.65
2017,10,17,12,31.29,698.98
2017,10,17,13,31.55,616.62
2017,10,17,14,31.55,480.64
2017,10,17,15,31.23,314.28
2017,10,17,16,31.09,130.2
2017,10,17,17,29.69,13.31
2017,10,17,18,28.64,0
2017,10,17,19,28.09,0
2017,10,17,20,27.48,0
2017,10,17,21,26.84,0
2017,10,17,22,26.3,0
2017,10,17,23,25.9,0
2017,10,18,0,25.47,0
2017,10,18,1,25.01,0
2017,10,18,2,24.57,0
2017,10,18,3,24.25,0
2017,10,18,4,24.11,0
2017,10,18,5,24.02,0
2017,10,18,6,24.07,39.57
2017,10,18,7,24.6,160.8
2017,10,18,8,25.82,314.46
2017,10,18,9,27.3,458.33
2017,10,18,10,28.51,597.66
2017,10,18,11,29.4,711.38
2017,10,18,12,29.83,653.7
2017,10,18,13,29.73,616.77
2017,10,18,14,29.23,476.12
2017,10,18,15,28.61,291.77
2017,10,18,16,27.87,117.21
2017,10,18,17,26.9,13.3
2017,10,18,18,26.24,0
2017,10,18,19,26,0
2017,10,18,20,25.81,0
2017,10,18,21,25.65,0
2017,10,18,22,25.58,0
2017,10,18,23,25.56,0
2017,10,19,0,25.55,0
2017,10,19,1,25.51,0
2017,10,19,2,25.53,0
2017,10,19,3,25.57,0
2017,10,19,4,25.62,0
2017,10,19,5,25.62,0
2017,10,19,6,25.68,30.63
2017,10,19,7,26.21,135.92
2017,10,19,8,26.92,278.48
2017,10,19,9,27.64,359.26
2017,10,19,10,28.05,443.34
2017,10,19,11,28.23,547.23
2017,10,19,12,28.31,496.16
2017,10,19,13,28.23,267.55
2017,10,19,14,28.01,297.25
2017,10,19,15,27.65,132.39
2017,10,19,16,27.14,51.3
2017,10,19,17,26.56,8.15
2017,10,19,18,26.22,0
2017,10,19,19,26.08,0
2017,10,19,20,25.97,0
2017,10,19,21,25.9,0
2017,10,19,22,25.86,0
2017,10,19,23,25.81,0
2017,10,20,0,25.76,0
2017,10,20,1,25.76,0
2017,10,20,2,25.83,0
2017,10,20,3,25.88,0
2017,10,20,4,25.97,0
2017,10,20,5,26.03,0
2017,10,20,6,26.05,21.59
2017,10,20,7,26.23,32.67
